time,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2015-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 05:00:00,0.0,0.0,0.0,0.0,0.04516901733561071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01 06:00:00,0.0,0.0,0.09476362081410258,0.003491200926985292,0.16102185190674428,0.0,0.0,0.0,0.0,0.0,0.0,0.04742858410952679,0.0023025334787062056,0.0,0.006390654584863856,0.0,0.0,0.0,0.0,0.0,0.0,0.05842407832572322,0.0,0.0,0.0,0.0,0.0,0.08465574216903463,0.01125736858495192,0.10301513605898568,0.041068954310013506,0.0,0.028382573262132792,0.0
2015-01-01 07:00:00,0.0330803140404794,0.0,0.22720556925977997,0.11230786251697049,0.2723104273238579,0.0036004582781939396,0.0,0.0,0.0,0.009896753672605871,0.004092139922834589,0.14269179806576743,0.056890612209881404,0.0,0.12365145170764881,0.0,0.0,0.0,0.0,0.0024265016810069806,0.0,0.17379130548044927,0.0357712777649099,0.08575640704081802,0.007894802702397164,0.0,0.0,0.23993824542499573,0.16157166319339877,0.24944896234716926,0.19655386501694813,0.0,0.1572877264005469,0.044749135293853146
2015-01-01 08:00:00,0.0949428579292742,0.03137522731805066,0.3228010766080897,0.20919665903154006,0.340400084938352,0.032242189907717274,0.0021405109026944196,0.005679980480193933,0.0,0.11613511192374976,0.053979963142653846,0.2283084507116121,0.11352333675867587,0.0,0.2483294789372492,0.008839383044817203,0.01364892645130448,0.060895922646888506,0.01371425595409852,0.018119582924730093,0.12097725502830924,0.25195549837799713,0.08523908883967486,0.17989637070769637,0.16370739568669265,0.0,0.0,0.3446106254757495,0.29060365815216915,0.35877283904466584,0.3131326977173567,0.0,0.2678571526812795,0.18686085062630056
2015-01-01 09:00:00,0.14086861249261579,0.1486939935803178,0.38185509760891406,0.27277930217857826,0.3953833700168313,0.07663963404581296,0.004943503996620311,0.010744549957781818,0.0019230946285061963,0.21502060497047015,0.11826262889635486,0.29290097663503434,0.15098192429249246,0.0011707640986433428,0.33098938658341703,0.01954506474018718,0.027760605510068818,0.15801885435128207,0.0671099132817128,0.03873720080112392,0.2526350053511232,0.2930966999651812,0.11912177058732089,0.23619301314248003,0.2790680369066231,0.002647578819324377,0.005329742947929716,0.4145895130689678,0.3696796218983652,0.426923596469014,0.4045588124390008,0.002167791322917155,0.3448499935027951,0.2806143985552623
2015-01-01 10:00:00,0.18299703229750267,0.21590202773841752,0.4071271265334569,0.311244019242903,0.38503162896637466,0.12216278854037811,0.011646433330160641,0.012893965751860796,0.0024326306598185664,0.27970234798090643,0.16401603690475056,0.3270028943556695,0.17259476459662212,0.008752669415976185,0.3776635380642339,0.026643030935639796,0.03541909339313818,0.24686944038611505,0.11362662719611591,0.056348187518633894,0.3422939692215782,0.2989533270505271,0.13167022375370477,0.2548378321805614,0.36085180290383223,0.005316677374660266,0.01923197792666324,0.44464182730173674,0.4063305483421046,0.4515580422851053,0.44273049311948676,0.006624195380209278,0.383028711470588,0.337139103163601
2015-01-01 11:00:00,0.20800559591291196,0.23037720782106672,0.38278515828229276,0.3135207444587317,0.32828884136288605,0.11496889008160997,0.01439357427440675,0.00817274431976991,0.0010512083934931117,0.3094338402134026,0.17429568387980923,0.31373242537588136,0.1556137107962788,0.020367187856234054,0.38102138624735915,0.02171019859246231,0.030504788889420112,0.3032837291590506,0.11308974677331549,0.05765314112219883,0.4012914037873397,0.26101326503416256,0.12057502010520006,0.24135351015398782,0.41005558674500997,0.004662134000130882,0.029749365926026877,0.42688174432364817,0.39633452622977117,0.42735406424565986,0.4300955122191827,0.00824316760690591,0.36821593842086703,0.3570098882862535
