time,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2011-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 05:00:00,0.0,0.0,0.0,0.0,0.07988479463553357,0.0,0.0,0.0,0.0,0.0,0.0,0.0016410421508691031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 06:00:00,0.0,0.0,0.1685655372951178,0.0037956988651073427,0.2811493036975712,0.0,0.0,0.0,0.0,0.0,0.0,0.11980581978006784,0.0,0.0,0.0023760266040765165,0.0,0.0,0.0,0.0,0.0,0.0,0.08735478028664995,0.0,0.0,0.0,0.0,0.0,0.09990957038428985,0.01419360479599116,0.12890074280060948,0.062200890830586754,0.0,0.02552829091046802,0.0
2011-01-01 07:00:00,0.11611074344507329,0.0,0.4035485252223583,0.11576531908334621,0.4488632237309696,0.04714874757825167,0.0,0.0,0.0,0.005623625670101341,0.0053724031599919906,0.3002199240231466,0.054357284193594875,0.0,0.0801535834666998,0.0,0.00217109397496241,0.0,0.0,0.020219123474342324,0.0,0.2867161775524901,0.057197047604542695,0.11171771317919281,0.0012314495219116497,0.0,0.0,0.34382733408776467,0.18934081266250793,0.36599525965692153,0.33218402285143234,0.0,0.1549737987388711,0.0763167797230084
2011-01-01 08:00:00,0.2980424273321566,0.009103132744744955,0.5610473104813612,0.2621715669465137,0.5596652516010503,0.16418842756713786,0.06919989490546276,0.00842991345085128,0.0026225401373350904,0.07411497650197198,0.049409750900990854,0.4433294039454336,0.13037003955310678,0.0,0.22048632646960253,0.01154662902914552,0.020638273453845137,0.056311374581190746,0.01002798795509096,0.0703849592258088,0.03545251857780594,0.43385073514730954,0.13888550877994524,0.29601132214821435,0.05675389909128834,0.008187230756464547,0.0,0.5211733686398268,0.40462137983532986,0.545008259182039,0.5372071775067155,0.0,0.3406998234793185,0.31665806884150494
2011-01-01 09:00:00,0.43484722128917946,0.028139339889885828,0.6398098710138556,0.392149797285719,0.5987297835308828,0.2654510634408596,0.23402015531259704,0.01788991081106432,0.01026083798322069,0.17620962612027757,0.11477137126363234,0.5402340984670804,0.19629289167607494,0.008300821994939409,0.3394861250490905,0.023255138512464604,0.036226982956652116,0.1374506146936828,0.07364461391191846,0.11995736815658554,0.12825411931612468,0.49665771120532776,0.208682363598894,0.4533432515413266,0.16051478693876575,0.03269372677181833,0.02666002511739954,0.6155453002049546,0.5613811356550968,0.6506296581150163,0.6453120668514439,0.016540278996148457,0.4993695964126192,0.4892597155458541
2011-01-01 10:00:00,0.5077704414247858,0.042143995609342656,0.6552911559380664,0.4971609859335185,0.5938547345441053,0.3468196579607581,0.34756201712659074,0.02135959956310861,0.01347493572299768,0.2623427665922575,0.1664897782816225,0.5654318896107887,0.25123392737413747,0.03678753120426892,0.4209056575453054,0.025311398337534388,0.03789733966921282,0.1862890539191135,0.15650973538471258,0.15396645703444076,0.22725299193960302,0.49930625202707185,0.27230324553041085,0.5511986921743836,0.2896289224891177,0.057168951678898385,0.07885939579473032,0.6410301409058025,0.6260344283425171,0.677868200446864,0.6828858566430889,0.03200733574876772,0.5936041307393377,0.5713823206030895
2011-01-01 11:00:00,0.5156955175170364,0.04845264734205719,0.6105399590228694,0.5044719369307183,0.5256167282338793,0.3496352430667301,0.37881371471319936,0.017871441662134623,0.008024515688216131,0.3142887929741855,0.18095171624415368,0.5249321840590135,0.27206319283255737,0.06638697463450804,0.4329297376777335,0.019511176420608827,0.028495706767511956,0.20459784728691252,0.19826566768481244,0.14296149789148146,0.3428475702644534,0.45312281387078945,0.2604395734506335,0.5674001769966499,0.41857077466488074,0.06514233314227443,0.12895682980720735,0.6136271894814865,0.6176094946954465,0.6479026570248808,0.6614544116409969,0.03490056268377591,0.6038857921069124,0.5926465707106939
2011-01-01 12:00:00,0.45593210031384945,0.04724505686462447,0.49666728385799236,0.4448187264997063,0.3970975899434633,0.25336713587445103,0.3237080728080486,0.007565855068729417,0.0,0.31176989022600454,0.1530570220724363,0.4226968955840439,0.2504174462422718,0.08364628165095252,0.37975649249816595,0.007599155805204185,0.013142664393602179,0.1932710056093402,0.18554787117240057,0.09264790113661214,0.39035663939785614,0.3433336326119936,0.20238104121062386,0.5069461039016254,0.4602620335048267,0.04792861514585979,0.14452694170967936,0.5175072047293593,0.5407330825509842,0.5564077420987628,0.5769673214359695,0.025374753195210875,0.5176308798022723,0.5524937343727052
2011-01-01 13:00:00,0.32631123608870016,0.03534250252391008,0.3106095972254453,0.31352836038864007,0.19903347718212905,0.13118156469300815,0.18370894864943835,0.0,0.0,0.25392913064262623,0.0958752187824935,0.2645988894424432,0.15537289608245453,0.08900303666994072,0.2788050438488675,0.0,0.0,0.13487026944979594,0.13302263170166664,0.03458662993064019,0.35765395295958935,0.1845924467147434,0.1076104796010334,0.3697544960500905,0.4111065786620542,0.015891956356732618,0.1196685457559631,0.35976398317809705,0.3936355362723072,0.39432795538154497,0.42304202452540723,0.009485430305953571,0.354908827480635,0.43689624363286383
2011-01-01 14:00:00,0.13628258161834747,0.015104894292260493,0.0727437822325384,0.11943797434201345,0.01531967318126384,0.0256069592394398,0.026197624070715977,0.0,0.0,0.15333684003543568,0.028127538095181617,0.07872771749200354,0.036729263206762314,0.06514778536879608,0.14124609095998317,0.0,0.0,0.05213961010946748,0.051912545405602625,0.001203107964401468,0.28100407560879087,0.025007707656935028,0.017953450179755553,0.15400877857567039,0.3141605177221426,0.0,0.062006116204127625,0.13921874010553878,0.16427788736146304,0.14687711733168204,0.18071234695678906,0.0,0.11622912955040361,0.2567624772532264
2011-01-01 15:00:00,0.002106026663850022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041123126052293915,0.0,0.0,0.0,0.02161097869163144,0.016146143081630114,0.0,0.0,0.0011607463180129422,0.0,0.0,0.1519067484563925,0.0,0.0,0.0,0.15660488680392387,0.0,0.008657996125811054,0.0,0.0,0.0,0.0,0.0,0.0,0.0392182261336164
2011-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755192251079634,0.0,0.0,0.0,0.025194976765462902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0012737538518320102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 05:00:00,0.0,0.0,0.0,0.0,0.04598950829317765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-02 06:00:00,0.0,0.0,0.15083422352521364,0.0016309529898730713,0.18775890820667074,0.0,0.0,0.0,0.0,0.0,0.0,0.041018346134595755,0.001694777959049229,0.0,0.0033033249182852255,0.0,0.0,0.0,0.0,0.0,0.0,0.06894871067814727,0.0,0.0,0.0,0.0,0.0,0.028360893441230408,0.007067144954892018,0.06570514056276117,0.053868953583221295,0.0,0.02523152499516124,0.0
2011-01-02 07:00:00,0.03861599679344571,0.0,0.36930018485420574,0.05758447576117547,0.3012129226355281,0.028062691471055563,0.0,0.0065051164115271275,0.0,0.007673707375185776,0.00404717459620813,0.11494067815362068,0.07433819222243773,0.0,0.08402098634116624,0.009162294603775196,0.010471116130343062,0.0,0.0,0.029852954030017736,0.0,0.23207831156634606,0.08220290031286391,0.03528848999783037,0.0035675012872197582,0.0,0.0,0.13912722639117378,0.10082477544748318,0.20661473988533705,0.2822667332200538,0.0,0.14260581016991516,0.03346149375293166
2011-01-02 08:00:00,0.1363547470654118,0.04743299279535115,0.503686627656121,0.1394023773259249,0.38569494224530787,0.10648480309594903,0.0656416433611725,0.05578807479178925,0.010119300825296634,0.09079094217117267,0.05723511391349095,0.17329665743601116,0.19226902481344135,0.0,0.2319189475319673,0.051049645077319065,0.04838357035759018,0.06879424051024119,0.03410735537399705,0.10380348246116805,0.07060923806503815,0.3895421627117809,0.2015701410881996,0.11232289365246251,0.07619133048786439,0.008319964814483074,0.00675002301432066,0.22637590650288483,0.2164883230799049,0.3014977304621063,0.4331071853007137,0.0,0.2641883711763362,0.16947665847582688
2011-01-02 09:00:00,0.22297999371547936,0.13611959796723444,0.5437951140713303,0.1928773295324705,0.3872914671695572,0.18409987579823894,0.22658849975368103,0.10772431671463048,0.025049700813978948,0.21913669924687432,0.1293634544106121,0.20032727230061545,0.2946024579855332,0.05243914359426175,0.3647229893090185,0.09257042207888064,0.08674350130545654,0.1734129520461335,0.11412669940036403,0.1636825059916743,0.19392666317146165,0.48107965197984653,0.28993047173767406,0.1772723770134266,0.20055221965074077,0.03133389631217839,0.08953495400017152,0.26779409545341576,0.31105081674907603,0.3361192479734892,0.5098565306299372,0.020826051671797734,0.3521366242375759,0.2897269427309739
2011-01-02 10:00:00,0.31368305127325946,0.21056149604343616,0.523601639780007,0.23054707226434898,0.3457709742755262,0.26298414803850917,0.36782648947238533,0.12105695698215253,0.02539277948014844,0.3404348181900844,0.19656788909478365,0.18899301140248048,0.345569053690204,0.16966308791760648,0.4450400039746779,0.11012616105890224,0.10790372487062554,0.27617117877799496,0.17048408446338661,0.1868843107528991,0.3155215644970854,0.5030612955640875,0.3429901956099286,0.2409778934233302,0.34582390040794186,0.05600510501354284,0.19788740559510715,0.2708338078698076,0.3930630356040281,0.29776623518211415,0.5314545286879973,0.04713336754575851,0.3772027089612883,0.3683320858313742
2011-01-02 11:00:00,0.33751317829695054,0.2366661256000418,0.44761208172074707,0.22560982931244059,0.2790197480806562,0.2775232856771162,0.39765470183748863,0.09151174803574909,0.012926477302939922,0.4242830588152428,0.22771011165376578,0.15419796868164035,0.35710466793680673,0.27165251418322883,0.46203404537665616,0.09444875742866798,0.09617293014386413,0.3943356452911203,0.18314757372062151,0.16800595597158866,0.41704312876413757,0.4445427877183115,0.3228568868836088,0.2521564144277232,0.45602586120954886,0.06008518373305165,0.2704208220691742,0.2558934543750836,0.3940747121359261,0.2308547051022944,0.5077225780443162,0.058177267976281706,0.3533038355074313,0.41666082171992097
