time,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2016-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0,0.04329733227417135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.1427185782300101,0.002763140763946996,0.17811977238041035,0.0,0.0,0.0,0.0,0.0,0.0,0.12349188926271974,0.007283727543237181,0.0,0.0034521315405853788,0.0,0.0,0.0,0.0,0.0,0.0,0.0754787952325278,0.003273253941870455,0.0,0.0,0.0,0.0,0.0735902879680803,0.011878303865969319,0.12416848329016635,0.03248802011616346,0.0,0.05912267884617573,0.0
2016-01-01 07:00:00,0.013906942336413257,0.0,0.2737178909954339,0.07207288496385718,0.30503559443306244,0.0072952126858729415,0.0,0.0066169176980132435,0.0,0.0030230161786827937,0.0010121283469928248,0.2555414831143103,0.1011090112904279,0.0,0.06322997798888746,0.016746562314451388,0.027669509928855338,0.0,0.0,0.05133186559612069,0.0,0.21269849849311984,0.09284396158947315,0.03278916282369052,0.0,0.0,0.0,0.2120772106157685,0.1432989714859558,0.2637594122244216,0.18369157378914708,0.0,0.20933488756960514,0.013258212024954686
2016-01-01 08:00:00,0.06299626838024867,0.008682761914047231,0.35866273941941773,0.14248862870858522,0.39391909053560886,0.04057208494666047,0.0,0.048903411685436285,0.0072092243231214265,0.03093103316801801,0.019080371914011705,0.34856909629887495,0.1744209411568322,0.0,0.16060582653179356,0.0688385374633492,0.08579476673937009,0.005672880535321065,0.024595355662769644,0.13370346367934532,0.011674698874503299,0.29971860794608035,0.17324283475927663,0.09222693781874508,0.03177749272768758,0.0011171167679745523,0.0,0.31039355160360527,0.23812197229550053,0.3569992687204652,0.29446003631506046,0.0,0.30673527027934944,0.09976235417044095
2016-01-01 09:00:00,0.1255510914393534,0.03167341316145685,0.4122951472727009,0.19424862822642858,0.4530002606204432,0.08972521503014198,0.011883455761057734,0.07803955156453736,0.020409205015045357,0.07353280763690853,0.05069532529327676,0.4118846572286883,0.2166785013625913,0.0033556938243067317,0.23805650313140328,0.10013980223362125,0.12063601608900817,0.027244588737088033,0.08096010623413383,0.18090563289678374,0.05886270056707559,0.3471106568667357,0.22151724808013795,0.1451092747225067,0.09998377009437004,0.004568335290487343,0.01376094071824636,0.3829326233898085,0.29110615267625656,0.4192991039366642,0.3643680788657129,0.0017177225875497513,0.36242004110729137,0.1926136951268818
2016-01-01 10:00:00,0.1924179173228801,0.056205234553371106,0.4242015536221297,0.2244655137870863,0.46060928905226467,0.1311723711836534,0.026063348702749033,0.0990402678089203,0.023756611899403812,0.1188443980773299,0.07985744039382382,0.43557792902722986,0.228621006075633,0.018163013370366566,0.28637690290454765,0.11310370583143307,0.12635734748357993,0.052494006135703195,0.11565108900975454,0.19850114567975535,0.13094123351324044,0.35637885476301606,0.2394482132934872,0.2000834768095797,0.1709094013505007,0.008167068830980728,0.035048984223081635,0.4101502087910951,0.31033389083480295,0.44016820640149434,0.39336974011060905,0.008352422943314577,0.37403556225034273,0.2822428544467908
2016-01-01 11:00:00,0.2300513221894552,0.0723654976651443,0.39158526963986123,0.21629670071756377,0.41629974923940555,0.15384317199611955,0.03550164643185679,0.08048543155089248,0.014020375702338293,0.1504071584067351,0.09570726938956067,0.41255928405150677,0.2069760762298145,0.026457161022507964,0.29701453011046414,0.09081136668204443,0.10202717607778594,0.06505515869111848,0.11769432961470533,0.1816793910146177,0.18107970326960515,0.3205534507293226,0.22163868403465145,0.24297220610063117,0.21588902520253345,0.008554384658993976,0.04763598546018339,0.3943389355307703,0.27443004700302326,0.416413998295636,0.37364149658542223,0.012701148206973026,0.33695452892407945,0.31267553266483483
2016-01-01 12:00:00,0.21219233674263188,0.06897985219298741,0.3201605518058899,0.1891085881333882,0.3263329581111732,0.1465625536264526,0.03415143317389132,0.033252801919435936,0.0022172540624534683,0.1555189675354576,0.09222011977477992,0.3442348713399659,0.16432426332314182,0.02423605268800766,0.2659573041354188,0.04757908390252265,0.056090352192968505,0.06854249178031077,0.07381909249548513,0.13908430999824412,0.191320754342601,0.2497763321094402,0.17108926823083973,0.24247050999125644,0.22841223924510115,0.005205052212525673,0.052829398014151215,0.334332531736938,0.19300198299507357,0.3502874135548849,0.2923869641138071,0.010771842270068886,0.2558370728392468,0.288353404098261
2016-01-01 13:00:00,0.158282022780196,0.041812249693009396,0.2170674830173016,0.1385049769341611,0.1979029410061672,0.1043364520175179,0.021050854674996036,0.0,0.0,0.12778283095125564,0.06583437598928335,0.2421663553962359,0.09557215847227005,0.017044612127316176,0.19942758402851976,0.005491932813575043,0.009950463872756856,0.05275570932069297,0.039054348315923505,0.06791664326657534,0.16252442873220024,0.14352880696972095,0.09703902350970094,0.19200395101587717,0.20312575963550128,0.0,0.04390383123603772,0.23441531342160568,0.11310783116457104,0.25040977643513695,0.14863415961651655,0.003960332346785805,0.14307473314572391,0.21408975952622966
